"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52","x53","x54","x55","x56","x57","x58","x59","x60","x61","x62","x63","x64","x65","x66","x67","x68","x69","x70","x71","x72","x73","x74","x75","x76","x77","x78","x79","x80","x81","x82","x83","x84","x85","x86","x87","x88","x89","x90","x91","x92","x93","x94","x95","x96","x97","x98","x99","x100","x101","feature","no_nas","color"
732.0,732.0,731.102722168,730.187133789,729.37298584,728.430480957,727.524841309,726.735900879,725.540588379,724.70123291,723.925109863,723.04284668,722.328430176,721.77142334,721.045898438,720.401550293,719.651367188,718.69128418,717.774230957,716.793457031,715.92199707,715.075744629,714.192565918,713.362487793,712.591552734,711.749267578,711.028686523,710.311218262,709.56854248,708.762817383,708.008911133,707.265014648,706.732971191,706.03503418,705.286315918,704.756652832,703.978515625,703.093933105,702.385559082,701.41809082,700.645446777,699.854187012,698.944274902,698.165344238,697.56628418,696.660827637,695.946105957,695.11541748,694.263305664,693.58807373,692.846130371,692.069763184,691.534362793,690.778686523,689.846557617,689.089111328,688.196594238,687.365783691,686.432556152,685.463317871,684.47265625,683.791687012,682.97833252,682.115783691,681.277282715,680.340270996,679.618225098,678.953918457,678.190795898,677.658203125,676.956665039,676.145751953,675.66015625,674.85925293,673.998046875,673.216491699,672.321716309,671.436523438,670.585327148,669.703918457,668.917114258,668.119873047,667.179626465,666.415893555,665.556274414,664.643127441,663.969787598,663.313110352,662.565551758,662.032226562,661.239501953,660.272277832,659.63671875,658.67010498,657.805969238,657.015930176,656.107971191,655.096740723,654.237915039,653.316467285,652.554870605,"tree1","102","#40BF0C"
1017.0,1017.0,1016.01397705,1015.01739502,1014.05285645,1013.05310059,1011.89898682,1010.90429688,1009.73999023,1008.78686523,1007.80090332,1006.80578613,1005.94189453,1005.10479736,1004.22302246,1003.40252686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","17","#97D938"
541.0,541.0,540.126342773,539.106994629,538.188720703,537.238220215,536.155517578,535.237915039,534.140075684,533.24041748,532.366271973,531.449707031,530.716247559,530.016296387,529.226989746,528.424377441,527.56237793,526.63873291,525.739990234,524.702026367,523.748779297,522.799804688,521.858642578,520.902160645,520.022521973,519.092468262,518.318847656,517.560668945,516.727783203,515.718505859,514.951904297,514.0859375,513.532958984,512.78137207,511.948974609,511.307495117,510.497711182,509.499389648,508.775665283,507.847259521,506.978118896,506.155883789,505.18850708,504.267089844,503.547027588,502.602325439,501.724182129,500.874267578,499.94418335,499.079284668,498.264038086,497.276702881,496.690582275,495.727294922,494.697143555,493.841522217,492.870117188,491.913665771,490.882415771,489.835906982,488.76739502,487.926391602,487.060943604,486.133392334,485.216247559,484.197998047,483.288269043,482.608062744,481.784210205,481.030090332,480.242919922,479.369171143,478.774902344,477.841217041,476.934509277,476.003662109,474.976013184,474.007080078,473.077392578,472.043762207,471.152496338,470.317108154,469.310546875,468.42956543,467.480010986,466.512054443,465.847839355,465.082763672,464.258300781,463.68927002,462.886901855,461.763061523,460.967529297,459.879364014,458.879852295,457.967651367,456.96987915,455.888549805,455.038696289,453.959869385,453.054473877,"lamppost1","102","#3A526C"
495.0,495.0,494.476013184,493.822692871,493.213531494,492.591522217,491.871673584,491.19241333,490.428497314,489.866821289,489.171905518,488.593170166,488.113067627,487.751800537,487.234954834,486.736938477,486.17791748,485.446594238,484.883789062,484.159301758,483.48449707,482.844421387,482.165161133,481.617675781,481.052124023,480.39541626,479.954406738,479.437347412,478.878112793,478.203552246,477.745178223,477.142944336,476.858886719,476.348602295,475.805267334,475.368774414,474.896362305,474.168457031,473.69430542,473.027069092,472.406219482,471.945007324,471.20211792,470.626953125,470.274017334,469.643035889,469.129089355,468.612548828,468.015594482,467.570281982,467.131622314,466.467498779,466.167510986,465.668945312,465.009796143,464.532012939,463.923034668,463.233703613,462.585266113,461.806304932,461.088378906,460.642608643,460.030548096,459.400970459,458.792724609,458.089996338,457.612640381,457.139434814,456.696929932,456.314666748,455.929046631,455.369293213,455.083984375,454.548156738,453.956665039,453.211425781,452.484741211,451.864990234,451.194824219,450.495758057,449.906463623,449.278747559,448.542602539,447.903320312,447.090942383,446.345031738,445.845153809,445.282806396,444.70413208,444.315093994,443.713775635,442.777801514,442.019805908,441.273803711,440.308563232,439.778076172,438.939666748,438.016052246,437.286346436,436.697235107,435.840301514,"tree2","102","#64BB0B"
920.0,920.0,919.031799316,917.974853516,917.048400879,916.018676758,914.882141113,913.831115723,912.660888672,911.738830566,910.751647949,909.733947754,908.876220703,908.059875488,907.126342773,906.271911621,906.41998291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","18","#97D938"
318.0,318.0,317.704589844,317.176513672,316.845062256,316.521270752,316.053161621,315.801422119,315.279663086,315.007629395,314.79309082,314.539215088,314.353515625,314.257781982,314.009613037,313.840942383,313.676361084,313.222290039,312.912567139,312.5105896,312.118743896,311.769287109,311.411376953,311.020355225,310.773376465,310.420257568,310.264556885,310.089416504,309.921630859,309.532836914,309.409057617,309.154693604,309.243011475,309.082519531,308.797454834,308.737091064,308.560943604,308.155944824,307.989501953,307.712371826,307.377655029,307.21661377,306.940002441,306.649932861,306.519287109,306.223022461,306.009399414,305.859191895,305.578704834,305.336029053,305.214385986,304.836273193,304.876708984,304.526153564,304.159881592,303.934661865,303.679626465,303.367370605,303.002197266,302.655792236,302.239654541,302.121124268,301.954101562,301.735565186,301.475158691,301.168792725,300.905426025,300.822937012,300.576965332,300.401672363,300.218414307,299.950469971,299.954284668,299.65802002,299.377166748,299.104736328,298.775177002,298.39553833,298.161743164,297.80279541,297.491851807,297.262634277,296.924530029,296.528808594,296.165496826,295.848632812,295.713378906,295.514312744,295.212371826,295.229034424,295.04510498,294.462463379,294.303588867,293.8487854,293.460510254,293.165100098,292.812957764,292.32510376,292.169128418,291.703033447,291.401580811,"tower","102","#B7B282"
1010.0,1010.0,1009.11767578,1008.09619141,1007.19628906,1006.19256592,1005.08648682,1004.12438965,1003.00048828,1002.08416748,1001.15509033,1000.19708252,999.421264648,998.718322754,997.866027832,997.047973633,996.159729004,1010.26971436,1009.28515625,1008.18133545,1007.16955566,1006.17584229,1005.20654297,1004.25213623,1003.31988525,1002.29284668,1001.55157471,1000.67938232,999.737915039,998.753234863,997.91619873,996.982055664,996.280761719,995.448547363,994.646728516,993.885620117,992.96496582,991.996276855,991.174804688,990.156738281,989.145935059,988.331237793,987.206115723,986.263793945,985.520935059,984.507629395,983.729187012,982.837219238,981.878356934,981.047790527,980.208129883,979.299316406,978.676147461,977.735900879,976.710754395,975.841003418,974.833374023,973.864562988,972.802612305,971.682556152,970.656677246,969.803039551,968.852661133,967.921875,966.944213867,965.89276123,965.026977539,964.16015625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","69","#97D938"
876.0,876.0,874.992492676,873.878112793,872.989868164,871.917663574,870.76348877,869.698791504,868.348022461,867.499450684,866.489990234,865.426513672,864.499450684,863.720825195,862.776733398,861.725280762,882.053161621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","18","#97D938"
232.0,232.0,231.778411865,231.26600647,230.982376099,230.564880371,230.07522583,229.751251221,229.204055786,228.962936401,228.759094238,228.35484314,228.216812134,228.105377197,227.87651062,227.715805054,227.50050354,227.029708862,226.762390137,226.314468384,225.900512695,225.515304565,225.050308228,224.721893311,224.41456604,224.078842163,223.892227173,223.726470947,223.411727905,223.161849976,222.977218628,222.782394409,222.685241699,222.553665161,222.251159668,222.145202637,221.895263672,221.565658569,221.392318726,221.05027771,220.747207642,220.59324646,220.117416382,219.895431519,219.823501587,219.397384644,219.222793579,219.028015137,218.787033081,218.600311279,218.324691772,218.036361694,217.934677124,217.72428894,217.236495972,217.037826538,216.691696167,216.342056274,215.988540649,215.537734985,215.190139771,215.089248657,214.851806641,214.530136108,214.361724854,213.962783813,213.753311157,213.559356689,213.266815186,213.138809204,212.969802856,212.678894043,212.673126221,212.368499756,212.086364746,211.699295044,211.353439331,210.977615356,210.670501709,210.335708618,210.054397583,209.805984497,209.312332153,209.079193115,208.73866272,208.240600586,208.092788696,207.923965454,207.69090271,207.656051636,207.355072021,206.926422119,206.673721313,206.197906494,205.783798218,205.496566772,205.135116577,204.729858398,204.313858032,204.013870239,203.68989563,"tower","102","#B7B282"
293.0,293.0,292.405059814,291.550079346,290.941711426,290.283355713,289.509124756,288.715179443,287.6769104,287.064208984,286.427062988,285.666290283,285.17590332,284.732116699,284.152191162,283.668395996,283.218017578,282.478851318,282.032806396,281.352111816,280.82711792,280.26385498,279.713195801,279.166687012,278.739807129,278.126434326,277.77734375,277.389068604,277.031738281,276.636749268,276.385192871,276.081817627,276.01852417,275.854675293,275.55090332,275.442016602,275.17779541,274.843170166,274.646453857,274.285583496,273.971130371,273.808013916,273.357910156,273.097106934,272.988098145,272.605010986,272.401611328,272.172241211,271.884277344,271.714355469,271.476470947,271.124206543,271.065002441,270.837524414,270.396850586,270.17074585,269.855529785,269.537139893,269.121490479,268.69229126,268.300811768,268.145050049,267.913635254,267.600982666,267.348815918,266.957885742,266.746551514,266.567749023,266.324798584,266.167175293,266.035491943,265.741973877,265.746917725,265.460571289,265.150878906,264.80456543,264.41986084,264.06842041,263.733276367,263.37121582,263.090637207,262.842407227,262.375946045,262.098327637,261.734558105,261.310852051,261.164245605,260.995727539,260.758422852,260.731262207,260.477416992,260.011291504,259.769775391,259.285705566,258.893035889,258.635528564,258.225646973,257.806182861,257.496337891,257.104492188,256.790374756,"tower","102","#B7B282"
58.0,58.0,57.4037742615,56.7109680176,56.0752067566,55.4439353943,54.6774787903,54.0298690796,53.2033920288,52.6461677551,52.0565910339,51.4549217224,50.992023468,50.5722122192,50.0687103271,49.6048164368,49.0430641174,48.2565612793,47.6512985229,46.9345779419,46.250289917,45.6000862122,44.963596344,44.3004570007,43.7924003601,43.0893974304,42.632484436,42.1205635071,41.5744400024,40.9075393677,40.3987045288,39.8589782715,39.5341567993,39.0492706299,38.5067977905,38.1316337585,37.5813293457,36.885597229,36.3706817627,35.7387695312,35.1144790649,34.663772583,33.9818229675,33.3628234863,32.981086731,32.2796173096,31.7885093689,31.2269058228,30.649017334,30.1355037689,29.6956100464,29.0525417328,28.8137893677,28.2174510956,27.5277919769,27.0429496765,26.3955669403,25.7985038757,25.0698776245,24.3046855927,23.597026825,23.0849666595,22.5745353699,21.9662322998,21.356344223,20.6544761658,20.1258239746,19.7171897888,19.1939792633,18.8925018311,18.475938797,17.9454307556,17.743314743,17.1451320648,16.5973987579,15.9308261871,15.2038211823,14.5970363617,13.9854354858,13.2751712799,12.7393455505,12.1555118561,11.4219961166,10.874247551,10.1660966873,9.49085903168,9.11342144012,8.7137594223,8.16454219818,7.93791770935,7.43388795853,6.66597127914,6.1662530899,5.41168403625,4.80367898941,4.19882297516,3.53449392319,2.7844543457,2.20727491379,1.4886431694,0.930276870728,"lamppost2","102","#581845"
995.0,995.0,994.010986328,992.980163574,992.013916016,990.957275391,989.8125,988.79675293,987.567382812,986.596740723,985.588562012,984.529846191,983.675109863,982.858642578,981.991210938,981.099060059,1004.99438477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","18","#97D938"
451.0,451.0,450.487976074,449.873291016,449.325439453,448.868011475,448.109466553,447.561981201,446.80947876,446.239044189,445.760925293,445.247772217,444.828918457,444.454925537,444.041320801,443.651794434,443.201812744,442.54586792,441.903717041,441.216339111,440.634674072,440.04498291,439.483917236,438.902313232,438.365722656,437.794219971,437.361236572,436.945343018,436.436431885,435.853637695,435.428924561,434.957427979,434.73828125,434.325958252,433.856231689,433.473144531,433.033660889,432.351470947,432.001831055,431.392913818,430.872924805,430.468170166,429.844421387,429.262664795,428.895355225,428.349273682,427.903961182,427.457946777,426.955230713,426.503570557,426.041473389,425.496612549,425.250793457,424.773864746,424.128448486,423.692932129,423.089630127,422.547393799,421.948516846,421.258148193,420.652618408,420.212554932,419.784454346,419.245697021,418.715667725,418.061706543,417.581085205,417.222442627,416.798095703,416.466094971,416.0859375,415.661956787,415.457122803,414.96105957,414.420043945,413.823638916,413.182739258,412.625671387,412.054351807,411.436401367,410.923553467,410.438873291,409.809295654,409.249847412,408.658325195,408.042907715,407.755706787,407.354522705,406.832702637,406.616760254,406.152893066,405.433380127,405.024230957,404.325653076,403.799804688,403.226348877,402.663543701,402.058654785,401.592346191,400.897583008,400.376983643,"tree3","102","#1C511C"
1010.0,1010.0,1008.99609375,1008.02178955,1007.08325195,1006.04351807,1004.90252686,1003.89837646,1002.74829102,1001.79229736,1000.83074951,999.813232422,998.974304199,998.108764648,997.246704102,996.430175781,1024.06176758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","18","#97D938"
999.0,999.0,998.114135742,997.086791992,996.213989258,995.211242676,994.105957031,993.17779541,992.046813965,991.150695801,990.281921387,989.315979004,988.597900391,987.851745605,987.026794434,986.223693848,985.356079102,984.309509277,983.396179199,982.321716309,981.333618164,980.348632812,979.383361816,978.467895508,977.632629395,976.624694824,975.85736084,975.008056641,974.09375,973.169250488,972.329528809,971.471679688,970.877258301,970.041809082,969.206298828,968.512756348,967.651184082,966.733459473,965.867004395,964.909179688,964.007629395,963.157165527,962.080627441,961.200012207,960.476928711,959.471801758,958.72833252,957.84197998,956.953796387,956.100952148,955.227233887,954.335998535,953.714538574,952.870727539,951.909912109,951.073303223,950.070129395,949.120117188,948.097595215,946.983093262,945.924194336,945.133605957,944.17767334,943.296630859,942.389282227,941.406494141,940.578979492,939.768798828,904.493164062,875.881347656,875.098571777,874.248535156,873.756408691,872.91217041,871.968261719,870.946105957,869.939575195,868.986633301,868.03302002,867.027770996,866.10144043,865.226074219,864.122924805,863.231384277,862.243164062,861.173095703,860.420959473,859.733337402,858.878051758,858.214111328,857.32824707,856.311523438,855.503723145,854.382385254,853.366394043,852.54309082,851.60760498,850.462097168,849.533630371,848.527099609,847.632324219,"bush1","102","#97D938"
