"y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18","y19","y20","y21","y22","y23","y24","y25","y26","y27","y28","y29","y30","y31","y32","y33","y34","y35","y36","y37","y38","y39","y40","y41","y42","y43","y44","y45","y46","y47","y48","y49","y50","y51","y52","y53","y54","y55","y56","y57","y58","y59","y60","y61","y62","y63","y64","y65","y66","y67","y68","y69","y70","y71","y72","y73","y74","y75","y76","y77","y78","y79","y80","y81","y82","y83","y84","y85","y86","y87","y88","y89","y90","y91","y92","y93","y94","y95","y96","y97","y98","y99","y100","y101","feature","no_nas","color"
384.0,384.0,384.10760498,384.363311768,384.675048828,385.044342041,385.257049561,385.525787354,385.5574646,385.747314453,385.74017334,386.024719238,386.198455811,386.142303467,386.193695068,386.34185791,386.566375732,386.705566406,386.863250732,386.979217529,387.259399414,387.406158447,387.555419922,387.866088867,388.052185059,388.175384521,388.552368164,388.666168213,388.863220215,388.944519043,389.046844482,389.18951416,389.457519531,389.459655762,389.659820557,389.776763916,389.984710693,390.133087158,390.235626221,390.293884277,390.549835205,390.48336792,390.704956055,390.815795898,390.775421143,391.004241943,391.1300354,391.191040039,391.319519043,391.623962402,391.782440186,391.764465332,391.987579346,392.000244141,392.452178955,392.737213135,392.990722656,393.129150391,393.17578125,393.201660156,393.281280518,393.183319092,393.112548828,393.16003418,393.024749756,393.125366211,393.173248291,393.366485596,393.386444092,393.726013184,393.962738037,394.254119873,394.450500488,394.746520996,394.977294922,395.074768066,395.237884521,395.302032471,395.11038208,394.949127197,395.083221436,395.166137695,395.309997559,395.56817627,395.354919434,395.39630127,395.412628174,395.489440918,395.446105957,395.393890381,395.386047363,395.688262939,395.80291748,395.946716309,396.178924561,396.065338135,396.222167969,396.265533447,396.318756104,396.346099854,396.67565918,"tower","102","#B7B282"
667.0,667.0,667.130065918,667.302429199,667.65802002,667.958740234,668.116149902,668.386535645,668.481140137,668.74041748,668.794311523,668.970336914,669.18927002,669.164367676,669.210754395,669.382568359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","17","#97D938"
656.0,656.0,656.123962402,656.467529297,656.762512207,657.050476074,657.267700195,657.453735352,657.443786621,657.69909668,657.669128418,657.89642334,658.118774414,658.024536133,658.127685547,658.225280762,658.402038574,658.641113281,658.772155762,658.890563965,659.120117188,659.236755371,659.295532227,659.646057129,659.796203613,659.928894043,660.249328613,660.340881348,660.541931152,660.717102051,660.784484863,660.992675781,661.129211426,661.150085449,661.36730957,661.434143066,661.653503418,661.849975586,661.927490234,661.969604492,662.171203613,662.113708496,662.24810791,662.401550293,662.452514648,662.610046387,662.776855469,662.825317383,662.955810547,663.244628906,663.3359375,663.374816895,663.539733887,663.67590332,664.060546875,664.31427002,664.602661133,664.76373291,664.7734375,664.787109375,664.897460938,664.864440918,664.723876953,664.757446289,664.691894531,664.767211914,664.842407227,664.951171875,664.933898926,665.244873047,665.493530273,665.817687988,665.965637207,666.284667969,666.549255371,666.5390625,666.74029541,666.750061035,666.501953125,666.359191895,666.581787109,666.590576172,666.729858398,667.013061523,666.823242188,666.809631348,666.793518066,666.877075195,666.829833984,666.752197266,666.691162109,667.015563965,667.05456543,667.230224609,667.453857422,667.300476074,667.485229492,667.594848633,667.515075684,667.697509766,667.863708496,"tree4","102","#25C50C"
652.0,652.0,652.143005371,652.346191406,652.681762695,653.047729492,653.231628418,653.511352539,653.518798828,653.845275879,653.879455566,654.067810059,654.268859863,654.193054199,654.236755371,654.371337891,654.686523438,654.812316895,655.03515625,655.166137695,655.371887207,655.47644043,655.584533691,655.902770996,656.051086426,656.207763672,656.568786621,656.711914062,656.884277344,657.061401367,657.165466309,657.373779297,657.659362793,657.733093262,657.947937012,658.052185059,658.233337402,658.48260498,658.697143555,658.734619141,658.928161621,658.947631836,659.110473633,659.267456055,659.325805664,659.514099121,659.775878906,659.863708496,660.021789551,660.366699219,660.483398438,660.516235352,660.70690918,660.762573242,661.12512207,661.422363281,661.74206543,661.878540039,661.926940918,661.993774414,662.172424316,662.141113281,662.075134277,662.13848877,662.129821777,662.231323242,662.311035156,662.488342285,662.449523926,662.735412598,662.925109863,663.16796875,663.300048828,663.703125,663.994262695,664.007324219,664.191162109,664.213806152,664.068481445,663.991149902,664.14050293,664.184265137,664.311584473,664.624084473,664.439941406,664.408813477,664.364257812,664.432067871,664.387268066,664.260253906,664.222717285,664.574829102,664.626586914,664.803222656,664.972839355,664.847167969,665.071838379,665.155700684,665.121948242,665.234313965,665.548339844,"bush3","102","#2C5204"
659.0,659.0,659.097839355,659.33416748,659.702087402,659.957824707,660.125061035,660.441894531,660.527526855,660.769348145,660.805541992,660.963806152,661.170593262,661.169555664,661.211791992,661.386779785,684.792480469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","18","#97D938"
103.0,103.0,103.142677307,103.451873779,103.807617188,104.111198425,104.315299988,104.513534546,104.529884338,104.773124695,104.794021606,104.964530945,105.1798172,105.106430054,105.185493469,105.359260559,105.536094666,105.682449341,105.890037537,106.004241943,106.248397827,106.365081787,106.472259521,106.852630615,107.017250061,107.170249939,107.532028198,107.63684845,107.818183899,107.999267578,108.046203613,108.222923279,108.383178711,108.413002014,108.682495117,108.764701843,108.936653137,109.134231567,109.21849823,109.267425537,109.53767395,109.479064941,109.623916626,109.783912659,109.784599304,109.945465088,110.136077881,110.162147522,110.300842285,110.653930664,110.734230042,110.816864014,110.949516296,111.051948547,111.465629578,111.776275635,111.993873596,112.13054657,112.147666931,112.148750305,112.272239685,112.18952179,112.073890686,112.101577759,112.03653717,112.083198547,112.171363831,112.291816711,112.301246643,112.682922363,112.932304382,113.199546814,113.373046875,113.774635315,113.988471985,114.035644531,114.1847229,114.218902588,114.024124146,113.912231445,114.077354431,114.093154907,114.211853027,114.551002502,114.341217041,114.316169739,114.321022034,114.41178894,114.404182434,114.382591248,114.298408508,114.712867737,114.773139954,114.930297852,115.152137756,115.042778015,115.226768494,115.318183899,115.240531921,115.360244751,115.671691895,"tower","102","#B7B282"
369.0,369.0,368.925384521,368.965576172,369.092987061,369.232574463,369.304595947,369.285644531,369.109375,369.17880249,369.034881592,369.143127441,369.272918701,369.136322021,369.174133301,369.266418457,369.445800781,369.593292236,369.763916016,369.898498535,370.158660889,370.296142578,370.408111572,370.760650635,370.944213867,371.079284668,371.412322998,371.487304688,371.701171875,371.809539795,371.895172119,372.051177979,372.268554688,372.246704102,372.475982666,372.581756592,372.781097412,372.936431885,373.039367676,373.088806152,373.303192139,373.253356934,373.435974121,373.58026123,373.548858643,373.748382568,373.893310547,373.939849854,374.035339355,374.329345703,374.427032471,374.464263916,374.694946289,374.731323242,375.17880249,375.420654297,375.68637085,375.840148926,375.852752686,375.886230469,375.969207764,375.859558105,375.737701416,375.796203613,375.652740479,375.730773926,375.80456543,375.970489502,376.001678467,376.30291748,376.572723389,376.873199463,377.043304443,377.386566162,377.610717773,377.684844971,377.863952637,377.886688232,377.713012695,377.536437988,377.684936523,377.750518799,377.901000977,378.131164551,377.942169189,377.956268311,377.977020264,378.0390625,378.025634766,377.98223877,377.96661377,378.253326416,378.364349365,378.535522461,378.780395508,378.62991333,378.810180664,378.864715576,378.881896973,378.920837402,379.214569092,"tower","102","#B7B282"
616.0,616.0,616.114379883,616.336242676,616.619934082,616.939147949,617.146118164,617.365722656,617.436584473,617.700256348,617.754150391,617.910888672,618.155578613,618.094116211,618.11529541,618.266723633,618.572143555,618.723510742,618.933288574,619.07208252,619.299560547,619.397766113,619.463134766,619.771484375,619.925415039,620.0859375,620.427856445,620.58380127,620.799194336,620.994384766,621.111328125,621.305114746,621.545593262,621.632568359,621.820739746,621.895996094,622.131164551,622.375366211,622.532531738,622.581115723,622.812011719,622.811584473,622.934204102,623.100219727,623.125732422,623.299682617,623.582763672,623.665649414,623.83770752,624.111694336,624.225463867,624.222595215,624.333618164,624.516723633,624.86517334,625.096252441,625.342041016,625.539978027,625.585876465,625.659790039,625.80456543,625.793395996,625.721984863,625.792236328,625.792907715,625.899963379,625.959655762,626.08203125,626.029968262,626.164611816,626.355712891,626.632080078,626.77355957,627.065124512,627.288024902,627.373718262,627.622497559,627.643432617,627.454589844,627.319641113,627.548034668,627.585021973,627.711547852,627.978271484,627.797424316,627.762268066,627.686279297,627.759033203,627.703369141,627.540893555,627.459777832,627.840148926,627.846191406,627.99041748,628.112609863,627.997375488,628.115112305,628.239562988,628.22668457,628.314697266,628.629455566,"tree1","102","#40BF0C"
663.0,663.0,663.128173828,663.328735352,663.635620117,663.921264648,664.113220215,664.354919434,664.383117676,664.678466797,664.787353516,664.976928711,665.227172852,665.16607666,665.214172363,665.424865723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","17","#97D938"
505.0,505.0,505.129119873,505.409820557,505.663269043,505.976409912,506.299407959,506.596160889,506.634460449,506.80291748,506.885894775,507.107116699,507.481933594,507.352325439,507.438354492,507.568695068,507.853515625,508.043334961,508.272888184,508.393615723,508.738311768,508.861877441,508.986541748,509.237457275,509.51184082,509.594329834,509.996063232,510.105834961,510.419464111,510.679656982,510.898040771,511.134033203,511.299560547,511.330871582,511.688293457,511.790283203,512.003967285,512.190063477,512.459716797,512.601806641,512.850402832,512.957397461,513.115234375,513.279724121,513.321044922,513.551757812,513.753417969,513.901855469,513.99206543,514.304321289,514.457946777,514.488891602,514.737182617,514.8203125,515.189208984,515.536254883,515.775512695,515.834289551,515.895996094,515.876586914,516.016479492,516.135131836,515.900024414,516.053588867,515.925170898,516.260131836,516.342041016,516.463500977,516.090209961,516.917358398,517.06237793,517.250549316,517.403076172,517.787658691,517.926269531,517.965454102,518.183105469,518.152832031,518.036743164,517.85144043,517.979980469,517.911132812,517.943603516,518.053588867,517.864746094,517.768615723,517.746826172,517.749511719,517.599243164,517.399047852,517.269470215,517.653808594,517.696716309,517.876464844,518.112182617,517.882751465,518.030090332,518.035095215,518.030700684,517.933044434,518.143554688,"lamppost1","102","#3A526C"
584.0,584.0,584.135864258,584.454467773,584.62701416,584.956787109,585.221191406,585.50213623,585.50402832,585.725708008,585.884033203,586.091918945,586.303466797,586.247924805,586.321777344,586.408813477,586.654541016,586.75592041,586.954956055,587.067749023,587.249694824,587.380187988,587.425720215,587.783203125,587.919189453,588.046630859,588.343933105,588.444091797,588.662231445,588.884887695,588.995178223,589.223327637,589.290466309,589.339111328,589.58215332,589.7109375,589.887207031,590.070373535,590.184570312,590.198547363,590.359619141,590.295471191,590.380615234,590.678283691,590.754089355,590.939880371,591.132568359,591.136779785,591.288696289,591.304199219,591.548156738,591.721557617,591.832946777,591.955810547,592.282958984,592.613037109,592.903381348,592.95501709,593.019897461,593.098022461,593.250305176,593.154052734,593.018615723,593.107055664,593.166931152,593.317871094,593.37512207,593.44342041,593.448974609,593.612304688,593.791809082,594.109130859,594.263000488,594.627258301,594.809204102,595.088256836,595.311645508,595.357971191,595.197875977,595.092590332,595.354309082,595.484008789,595.675231934,595.980895996,595.947814941,595.973937988,596.042175293,596.11907959,596.182983398,596.201293945,596.198059082,596.620788574,596.668518066,596.88873291,597.093811035,597.065063477,597.300842285,597.430175781,597.328674316,597.721130371,597.952331543,"tree2","102","#64BB0B"
647.0,647.0,647.139587402,647.323547363,647.648254395,647.954650879,648.118835449,648.374633789,648.442077637,648.711181641,648.802856445,648.960388184,649.194396973,649.173706055,649.213500977,649.390869141,661.594787598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","18","#97D938"
132.0,132.0,132.104431152,132.377212524,132.717880249,133.024459839,133.248947144,133.481750488,133.492599487,133.729995728,133.737762451,133.948577881,134.131820679,134.069824219,134.1484375,134.290802002,134.470916748,134.618225098,134.818435669,134.922027588,135.18309021,135.301635742,135.412689209,135.786834717,135.951400757,136.098999023,136.443237305,136.558029175,136.770935059,136.910995483,136.980041504,137.166900635,137.365585327,137.397140503,137.644470215,137.731140137,137.911071777,138.108520508,138.204879761,138.280609131,138.513793945,138.458068848,138.66267395,138.801239014,138.778289795,138.968826294,139.126449585,139.18927002,139.338195801,139.641769409,139.773468018,139.804641724,139.967269897,140.038009644,140.456176758,140.746231079,141.002807617,141.131332397,141.157012939,141.186203003,141.306259155,141.203567505,141.107223511,141.152297974,141.074935913,141.145126343,141.234115601,141.387527466,141.404098511,141.734283447,141.961303711,142.219482422,142.40763855,142.77772522,143.000442505,143.065368652,143.24987793,143.259216309,143.070495605,142.944351196,143.102752686,143.123580933,143.292053223,143.573028564,143.347229004,143.385269165,143.371673584,143.435638428,143.373916626,143.36000061,143.301177979,143.675506592,143.755844116,143.908065796,144.087387085,143.996459961,144.163772583,144.21987915,144.228820801,144.285797119,144.581283569,"tower","102","#B7B282"
605.0,605.0,605.080810547,605.244262695,605.532836914,605.851806641,606.023498535,606.249572754,606.277282715,606.531677246,606.661743164,606.851867676,607.08026123,607.051635742,607.08026123,607.265136719,607.647216797,639.69732666,639.916320801,640.071777344,640.26361084,640.338928223,640.359802246,640.654296875,640.813476562,640.971496582,641.325561523,641.531677246,641.799194336,642.035705566,642.188598633,642.481872559,642.723022461,642.883789062,642.997741699,643.057006836,643.311035156,643.586730957,643.797546387,643.821533203,644.106384277,644.066894531,644.22064209,644.458740234,644.560241699,644.858520508,645.082824707,645.208068848,645.365539551,645.738769531,645.891906738,645.895568848,646.008666992,646.073181152,646.363708496,646.737121582,647.001342773,647.198181152,647.233764648,647.457946777,647.728393555,647.772521973,647.737487793,647.876281738,647.952819824,648.027954102,648.094360352,648.256896973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","69","#97D938"
